,neighborhood,name,distance,category,address,display_phone,price,rating,review_count,url,latitude,longitude
5360,SULLIVAN'S GULCH,Costello's Travel Caffe,259.698552064,Coffee & Tea,2222 NE Broadway St,(503) 287-0270,$,4.5,235,https://www.yelp.com/biz/costellos-travel-caffe-portland-2?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5347786,-122.64243
5361,SULLIVAN'S GULCH,Rose & Thistle,263.563156766,Pubs,2314 NE Broadway,(503) 287-8582,$$,4.0,198,https://www.yelp.com/biz/rose-and-thistle-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5348730952,-122.64178594
5362,SULLIVAN'S GULCH,Spielman's Bagels & Coffee Roasters,273.119546434,Breakfast & Brunch,2200 NE Broadway St,(503) 477-9045,$,3.5,132,https://www.yelp.com/biz/spielmans-bagels-and-coffee-roasters-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5348375966,-122.642776808
5363,SULLIVAN'S GULCH,Taco Pedaler,285.833654302,Mexican,2225 NE Broadway,(503) 946-1173,$,3.5,170,https://www.yelp.com/biz/taco-pedaler-portland-3?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5350343257,-122.642328478
5364,SULLIVAN'S GULCH,Iconic,289.040344719,American (New),2226 NE Broadway,(503) 946-1621,$$,4.0,170,https://www.yelp.com/biz/iconic-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5349973,-122.6427284
5365,SULLIVAN'S GULCH,Sullivan's Gulch Bar & Grill,313.004399016,Gay Bars,2512 NE Broadway St,(503) 287-4210,$,3.5,35,https://www.yelp.com/biz/sullivans-gulch-bar-and-grill-portland-2?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.53498,-122.63976
5366,SULLIVAN'S GULCH,Cha Cha Cha,401.741089166,Mexican,2635 NE Broadway St,(503) 288-1045,$,3.0,156,https://www.yelp.com/biz/cha-cha-cha-portland-5?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5352713995,-122.638348108
5367,SULLIVAN'S GULCH,Culmination Brewing,417.572601268,Breweries,2117 NE Oregon St,(971) 254-9114,$$,4.5,86,https://www.yelp.com/biz/culmination-brewing-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5290191284,-122.643665106
5368,SULLIVAN'S GULCH,Thai Pod Restaurant,423.5380545,Thai,2015 NE Broadway St,(503) 493-1122,$,3.5,112,https://www.yelp.com/biz/thai-pod-restaurant-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.535255,-122.645469
5369,SULLIVAN'S GULCH,Swift Lounge,432.261127915,Lounges,1932 NE Broadway,(503) 288-3333,$$,4.0,366,https://www.yelp.com/biz/swift-lounge-portland-2?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.53479,-122.64605
5370,SULLIVAN'S GULCH,Hale Pele,465.276577081,Lounges,2733 NE Broadway,(503) 662-8454,$$,4.5,371,https://www.yelp.com/biz/hale-pele-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.535352,-122.637292
5371,SULLIVAN'S GULCH,Basilisk,468.535522768,American (New),820 NE 27th Ave,(503) 234-7151,$,4.5,213,https://www.yelp.com/biz/basilisk-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5290499433,-122.638228073
5372,SULLIVAN'S GULCH,The Zipper,470.027702816,American (Traditional),2705 NE Sandy Blvd,,$$,4.0,15,https://www.yelp.com/biz/the-zipper-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.52908,-122.63796
5373,SULLIVAN'S GULCH,Paydirt,481.903923906,Cocktail Bars,2724 NE Pacific,(503) 233-3655,$$,4.5,54,https://www.yelp.com/biz/paydirt-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5291115416,-122.63782436
5374,SULLIVAN'S GULCH,ChickpeaDX,486.251588103,Vegetarian,2707 NE Sandy Blvd,(503) 741-9390,$,4.5,73,https://www.yelp.com/biz/chickpeadx-portland-2?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5286417,-122.6387477
5375,SULLIVAN'S GULCH,Slice Pizza,486.27083581,Pizza,2701 NE Sandy Blvd,(503) 235-8289,$,3.5,36,https://www.yelp.com/biz/slice-pizza-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5288499,-122.6383719
5376,SULLIVAN'S GULCH,SoupCycle,488.646286023,Food Delivery Services,"Portland, OR 97232",(503) 897-8464,$,4.5,20,https://www.yelp.com/biz/soupcycle-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5295528,-122.6463158
5377,SULLIVAN'S GULCH,Wares,497.030738209,Ramen,2713 NE Sandy Blvd,(503) 954-1172,$$,4.0,34,https://www.yelp.com/biz/wares-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.52903153,-122.637657076
5378,SULLIVAN'S GULCH,Cadillac Cafe,542.423669595,Breakfast & Brunch,1801 NE Broadway St,(503) 287-4750,$$,4.0,437,https://www.yelp.com/biz/cadillac-cafe-portland-4?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.535192,-122.647486
5379,SULLIVAN'S GULCH,Marina's Kafe and Deli,557.083855765,American (New),814 NE 28th Ave,(503) 232-3211,$,3.5,20,https://www.yelp.com/biz/marinas-kafe-and-deli-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5289,-122.63689
5380,SULLIVAN'S GULCH,Broadway Grill & Brewery,581.738268642,American (Traditional),1700 NE Broadway St,(503) 284-4460,$$,3.0,152,https://www.yelp.com/biz/broadway-grill-and-brewery-portland-2?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5349840224,-122.648245096
5381,SULLIVAN'S GULCH,Nomad PDX,591.220467735,American (New),575 NE 24th Ave,(503) 206-4085,$$$$,4.5,115,https://www.yelp.com/biz/nomad-pdx-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5271897,-122.6414091
5382,SULLIVAN'S GULCH,Arrosto,602.753143016,Chicken Shop,2340 NE Sandy Blvd,(503) 446-7373,$$,4.5,45,https://www.yelp.com/biz/arrosto-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.52713,-122.64169
5383,SULLIVAN'S GULCH,Flying Fish Oyster Bar,602.753143016,Live/Raw Food,2340 NE Sandy Blvd,(971) 806-6747,$$,5.0,29,https://www.yelp.com/biz/flying-fish-oyster-bar-portland-3?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.52713,-122.64169
5384,SULLIVAN'S GULCH,Tails & Trotters,615.51854055,Butcher,525 NE 24th Ave,(503) 477-8682,$$,4.5,101,https://www.yelp.com/biz/tails-and-trotters-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5269706473,-122.641577109
5385,SULLIVAN'S GULCH,La Catrina #3,621.016786286,Mexican,16TH Or 15th And Alberta,,,3.0,1,https://www.yelp.com/biz/la-catrina-3-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.532835,-122.649595
5386,SULLIVAN'S GULCH,The Pie Spot,623.176102138,Desserts,521 NE 24th Ave,(503) 913-5103,$,4.5,310,https://www.yelp.com/biz/the-pie-spot-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5269025174,-122.641552875
5387,SULLIVAN'S GULCH,Han Oak,635.036262015,Korean,511 NE 24th Ave,(971) 255-0032,$$$,4.0,83,https://www.yelp.com/biz/han-oak-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5267944137,-122.641767226
5388,SULLIVAN'S GULCH,Stoopid Burger,647.290291764,Food Trucks,2329 NE Glisan,(503) 477-5779,$,4.5,101,https://www.yelp.com/biz/stoopid-burger-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.52665,-122.64173
5389,SULLIVAN'S GULCH,Nourishment,649.500527133,Mexican,2240 NE Sandy Blvd,(503) 577-5309,$,5.0,13,https://www.yelp.com/biz/nourishment-portland-2?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5267017,-122.6426288
5390,SULLIVAN'S GULCH,24th & Meatballs,655.787011508,Italian,2341 NE Glisan St,(503) 282-2557,$,3.5,210,https://www.yelp.com/biz/24th-and-meatballs-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5266075134,-122.641616821
5391,SULLIVAN'S GULCH,Uno Mas,659.167478458,Mexican,2337 NE Glisan St,(503) 208-2764,$,3.5,30,https://www.yelp.com/biz/uno-mas-portland-6?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5265785209,-122.6416775
5392,SULLIVAN'S GULCH,The Sudra,668.499300822,Vegan,2333 NE Glisan St,(971) 302-6002,$$,4.0,246,https://www.yelp.com/biz/the-sudra-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.52672,-122.64172
5393,SULLIVAN'S GULCH,Juiced,686.637174171,Coffee & Tea,541 NE 20th Ave,(503) 756-2671,$,4.5,7,https://www.yelp.com/biz/juiced-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5272,-122.64594
5394,SULLIVAN'S GULCH,Koji Osakaya Japanese Restaurant,689.314842343,Japanese,1502 NE Weidler St,(503) 280-0992,$$,3.5,115,https://www.yelp.com/biz/koji-osakaya-japanese-restaurant-portland-2?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5342123531,-122.650173723
5395,SULLIVAN'S GULCH,Sweet Basil Thai Cuisine,711.72659165,Thai,3135 NE Broadway St,(503) 281-8337,$$,3.5,226,https://www.yelp.com/biz/sweet-basil-thai-cuisine-portland-12?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5353057,-122.6334496
5396,SULLIVAN'S GULCH,Harvest at The Bindery,717.509626193,American (New),3101 NE Sandy Blvd,(503) 894-9172,$$,4.0,159,https://www.yelp.com/biz/harvest-at-the-bindery-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5310229478,-122.63270724
5397,SULLIVAN'S GULCH,McMenamins Broadway Pub,721.785352892,Breweries,1504 NE Broadway St,(503) 288-9498,$$,3.0,137,https://www.yelp.com/biz/mcmenamins-broadway-pub-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.534912,-122.650276
5398,SULLIVAN'S GULCH,Dove Vivi,723.736886856,Pizza,2727 NE Glisan St,(503) 239-4444,$$,4.0,470,https://www.yelp.com/biz/dove-vivi-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5266673401,-122.637556493
5399,SULLIVAN'S GULCH,Albertina's Kitchen,724.951504034,American (New),424 NE 22nd Ave,(503) 231-0216,$$,4.5,8,https://www.yelp.com/biz/albertinas-kitchen-portland-2?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5260810852,-122.643035889
5400,SULLIVAN'S GULCH,Aztec Willie’s Taqueria,727.79414565,Mexican,1501 NE Broadway St,(503) 280-8900,$$,3.0,176,https://www.yelp.com/biz/aztec-willie-s-taqueria-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5351418,-122.6502247
5401,SULLIVAN'S GULCH,Pambiche,752.415615337,Cuban,2811 NE Glisan St,(503) 233-0511,$$,4.5,1190,https://www.yelp.com/biz/pambiche-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5266114238,-122.636924009
5402,SULLIVAN'S GULCH,Pastini Pastaria,765.611511321,Italian,1426 NE Broadway St,(503) 288-4300,$$,4.0,178,https://www.yelp.com/biz/pastini-pastaria-portland-5?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5350393,-122.6508129
5403,SULLIVAN'S GULCH,Sushi Ohana,774.381336063,Japanese,1422 NE Broadway St,(503) 284-1023,$,3.5,217,https://www.yelp.com/biz/sushi-ohana-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5348969,-122.651001
5404,SULLIVAN'S GULCH,Blossoming Lotus,774.748506984,Vegan,1713 NE 15th Ave,(503) 228-0048,$$,4.0,850,https://www.yelp.com/biz/blossoming-lotus-portland-2?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.53527,-122.65079
5405,SULLIVAN'S GULCH,Blue Diamond,780.619379304,American (Traditional),2016 NE Sandy Blvd,(503) 230-9590,$,4.0,26,https://www.yelp.com/biz/blue-diamond-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.52588,-122.64512
5406,SULLIVAN'S GULCH,Namaste Indian Cuisine,782.014870205,Indian,1403 NE Weidler St,(503) 442-3841,$$,3.5,120,https://www.yelp.com/biz/namaste-indian-cuisine-portland-4?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5344410867,-122.651323937
5407,SULLIVAN'S GULCH,Petisco,792.359836472,Sandwiches,1411 NE Broadway,(503) 360-1048,$$,4.5,321,https://www.yelp.com/biz/petisco-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.53527,-122.6511
5408,SULLIVAN'S GULCH,Chai Yo Thai Restaurant,792.359836472,Thai,1411 NE Broadway St,(503) 287-0505,$,3.5,84,https://www.yelp.com/biz/chai-yo-thai-restaurant-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.53527,-122.6511
5409,SULLIVAN'S GULCH,Nicholas Restaurant,795.909203655,Mediterranean,3223 NE Broadway St,(503) 445-4700,$$,4.0,326,https://www.yelp.com/biz/nicholas-restaurant-portland-3?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5353123,-122.6322721
5410,SULLIVAN'S GULCH/GRANT PARK,Nicholas Restaurant,90.0697322218,Mediterranean,3223 NE Broadway St,(503) 445-4700,$$,4.0,326,https://www.yelp.com/biz/nicholas-restaurant-portland-3?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5353123,-122.6322721
5411,SULLIVAN'S GULCH/GRANT PARK,Hale Pele,348.766283452,Lounges,2733 NE Broadway,(503) 662-8454,$$,4.5,371,https://www.yelp.com/biz/hale-pele-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.535352,-122.637292
5412,SULLIVAN'S GULCH/GRANT PARK,Harvest at The Bindery,372.773725556,American (New),3101 NE Sandy Blvd,(503) 894-9172,$$,4.0,159,https://www.yelp.com/biz/harvest-at-the-bindery-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5310229478,-122.63270724
5413,SULLIVAN'S GULCH/GRANT PARK,Shandong Restaurant,651.913973864,Chinese,3724 NE Broadway St,(503) 287-0331,$$,3.5,548,https://www.yelp.com/biz/shandong-restaurant-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.53497,-122.62429
5414,SULLIVAN'S GULCH/GRANT PARK,Rose & Thistle,686.945427154,Pubs,2314 NE Broadway,(503) 287-8582,$$,4.0,198,https://www.yelp.com/biz/rose-and-thistle-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5348730952,-122.64178594
5415,SULLIVAN'S GULCH/GRANT PARK,Wares,701.318458788,Ramen,2713 NE Sandy Blvd,(503) 954-1172,$$,4.0,34,https://www.yelp.com/biz/wares-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.52903153,-122.637657076
5416,SULLIVAN'S GULCH/GRANT PARK,The Zipper,708.971610784,American (Traditional),2705 NE Sandy Blvd,,$$,4.0,15,https://www.yelp.com/biz/the-zipper-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.52908,-122.63796
5417,SULLIVAN'S GULCH/GRANT PARK,Basilisk,724.05252671,American (New),820 NE 27th Ave,(503) 234-7151,$,4.5,213,https://www.yelp.com/biz/basilisk-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5290499433,-122.638228073
5418,SULLIVAN'S GULCH/GRANT PARK,Taco Pedaler,730.321549746,Mexican,2225 NE Broadway,(503) 946-1173,$,3.5,170,https://www.yelp.com/biz/taco-pedaler-portland-3?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5350343257,-122.642328478
5419,SULLIVAN'S GULCH/GRANT PARK,Costello's Travel Caffe,736.821754473,Coffee & Tea,2222 NE Broadway St,(503) 287-0270,$,4.5,235,https://www.yelp.com/biz/costellos-travel-caffe-portland-2?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5347786,-122.64243
5420,SULLIVAN'S GULCH/GRANT PARK,Iconic,761.387492716,American (New),2226 NE Broadway,(503) 946-1621,$$,4.0,170,https://www.yelp.com/biz/iconic-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5349973,-122.6427284
5421,SULLIVAN'S GULCH/GRANT PARK,Sushi Chiyo,850.369896898,Sushi Bars,4029 NE Sandy Blvd,(503) 288-4858,$,4.0,90,https://www.yelp.com/biz/sushi-chiyo-portland-2?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5354051556,-122.621831037
5422,SULLIVAN'S GULCH/GRANT PARK,Pollo Norte,864.432277631,Mexican,2935 NE Glisan,(503) 719-6039,$$,4.0,52,https://www.yelp.com/biz/pollo-norte-portland-4?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.52672,-122.63511
5423,SULLIVAN'S GULCH/GRANT PARK,Chameleon Restaurant & Bar,908.293197804,American (New),2000 NE 40th Ave,(503) 460-2682,$$,4.5,132,https://www.yelp.com/biz/chameleon-restaurant-and-bar-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5371499,-122.62164
5424,SULLIVAN'S GULCH/GRANT PARK,The Magnolia,912.413430072,Vegetarian,4075 NE Sandy Blvd,(503) 459-4081,$$,4.0,50,https://www.yelp.com/biz/the-magnolia-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.53584,-122.62116
5425,SULLIVAN'S GULCH/GRANT PARK,Pambiche,919.37963529,Cuban,2811 NE Glisan St,(503) 233-0511,$$,4.5,1190,https://www.yelp.com/biz/pambiche-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5266114238,-122.636924009
5426,SULLIVAN'S GULCH/GRANT PARK,Dove Vivi,931.550590908,Pizza,2727 NE Glisan St,(503) 239-4444,$$,4.0,470,https://www.yelp.com/biz/dove-vivi-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5266673401,-122.637556493
5427,SULLIVAN'S GULCH/GRANT PARK,Vivienne Kitchen & Pantry,939.151761222,Breakfast & Brunch,4128 NE Sandy Blvd,(503) 384-2473,$$,4.5,50,https://www.yelp.com/biz/vivienne-kitchen-and-pantry-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5356005507,-122.620717585
5428,SULLIVAN'S GULCH/GRANT PARK,Stammtisch,1009.52472325,German,401 NE 28th Ave,(503) 206-7983,$$,4.5,331,https://www.yelp.com/biz/stammtisch-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5258668834,-122.637390015
5429,SULLIVAN'S GULCH/GRANT PARK,Epif,1011.24890575,Latin American,404 NE 28th Ave,(971) 254-8680,$$,4.5,68,https://www.yelp.com/biz/epif-portland-3?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5259335786,-122.63716355
5430,SULLIVAN'S GULCH/GRANT PARK,Culmination Brewing,1027.6830674,Breweries,2117 NE Oregon St,(971) 254-9114,$$,4.5,86,https://www.yelp.com/biz/culmination-brewing-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5290191284,-122.643665106
